,PF00035,PF00113,PF00121,PF00154,PF00162,PF00163,PF00164,PF00177,PF00181,PF00189,PF00203,PF00237,PF00238,PF00252,PF00276,PF00281,PF00297,PF00298,PF00312,PF00318,PF00333,PF00338,PF00344,PF00347,PF00366,PF00380,PF00410,PF00411,PF00416,PF00453,PF00466,PF00542,PF00562,PF00572,PF00573,PF00584,PF00623,PF00627,PF00673,PF00687,PF00707,PF00712,PF00750,PF00763,PF00825,PF00828,PF00829,PF00830,PF00831,PF00861,PF00886,PF00889,PF00958,PF01000,PF01016,PF01018,PF01025,PF01084,PF01121,PF01176,PF01193,PF01195,PF01196,PF01245,PF01250,PF01252,PF01281,PF01330,PF01409,PF01416,PF01509,PF01632,PF01649,PF01668,PF01687,PF01715,PF01746,PF01765,PF01783,PF01795,PF02033,PF02130,PF02132,PF02224,PF02367,PF02403,PF02410,PF02527,PF02767,PF02768,PF02772,PF02773,PF02873,PF02882,PF02912,PF02938,PF02978,PF03118,PF03147,PF03461,PF03484,PF03485,PF03602,PF03652,PF03719,PF03726,PF03772,PF03840,PF03946,PF03947,PF03948,PF03952,PF04560,PF04561,PF04563,PF04565,PF04760,PF04983,PF04997,PF04998,PF05000,PF05198,PF05491,PF05697,PF05698,PF06071,PF06418,PF06421,PF06574,PF06689,PF07499,PF08275,PF08459,PF08529,PF10385,PF10458,PF11987,PF12344
PF00627,0.928571428571,0.857142857143,0.928571428571,0.928571428571,0.857142857143,1.0,0.857142857143,0.857142857143,1.0,1.0,1.0,1.0,1.0,1.0,0.928571428571,1.0,0.857142857143,0.928571428571,0.857142857143,0.928571428571,1.0,0.785714285714,1.0,1.0,1.0,1.0,1.0,0.857142857143,0.928571428571,0.928571428571,0.785714285714,0.785714285714,0.928571428571,1.0,0.857142857143,1.0,0.928571428571,1.0,1.0,1.0,0.785714285714,0.785714285714,0.928571428571,0.785714285714,0.857142857143,0.857142857143,1.0,0.357142857143,1.0,1.0,0.785714285714,0.928571428571,0.285714285714,1.0,0.714285714286,0.357142857143,0.928571428571,0.928571428571,0.5,0.642857142857,1.0,1.0,1.0,0.785714285714,0.857142857143,0.785714285714,0.571428571429,0.928571428571,1.0,0.0,0.285714285714,0.785714285714,0.785714285714,0.785714285714,0.428571428571,0.928571428571,0.857142857143,1.0,1.0,0.785714285714,0.714285714286,1.0,0.857142857143,0.857142857143,0.928571428571,0.928571428571,0.0,0.142857142857,0.857142857143,0.857142857143,0.5,0.5,0.928571428571,0.785714285714,0.928571428571,0.214285714286,0.0,0.714285714286,1.0,0.0,0.857142857143,0.928571428571,0.571428571429,0.928571428571,1.0,0.571428571429,0.928571428571,1.0,0.928571428571,1.0,0.571428571429,0.857142857143,0.928571428571,0.928571428571,0.928571428571,0.928571428571,0.928571428571,0.928571428571,0.928571428571,0.928571428571,0.857142857143,0.785714285714,0.857142857143,1.0,1.0,0.928571428571,0.785714285714,0.857142857143,0.428571428571,0.0,0.785714285714,0.785714285714,0.785714285714,0.928571428571,0.928571428571,0.5,1.0,0.785714285714
PF00673,0.943820224719,0.918918918919,0.941988950276,0.949579831933,0.938775510204,0.936639118457,0.938416422287,0.937125748503,0.953002610966,0.984771573604,0.97461928934,0.979695431472,0.98730964467,0.98730964467,0.955613577023,0.994923857868,0.959128065395,0.941988950276,0.947222222222,0.943181818182,0.973333333333,0.946629213483,0.954177897574,0.981865284974,0.97461928934,0.92972972973,0.987146529563,0.936288088643,0.932960893855,0.936231884058,0.948012232416,0.951219512195,0.946478873239,0.934604904632,0.952127659574,0.943786982249,0.950292397661,1.0,1.0,0.909090909091,0.931428571429,0.942148760331,0.95530726257,0.932692307692,0.942779291553,0.972375690608,0.940845070423,0.933333333333,0.96338028169,0.981432360743,0.949101796407,0.940340909091,0.985507246377,0.937329700272,0.939828080229,0.933628318584,0.943181818182,0.94328358209,0.921875,0.944117647059,0.938172043011,0.935933147632,0.937837837838,0.95498392283,0.951428571429,0.94262295082,0.947204968944,0.940119760479,0.94923857868,1.0,0.953642384106,0.928813559322,0.933333333333,0.951367781155,0.963855421687,0.938416422287,0.951367781155,0.948648648649,0.953020134228,0.950138504155,0.952205882353,0.93993993994,0.942953020134,0.951219512195,0.940845070423,0.947976878613,1.0,0.931506849315,0.942465753425,0.935135135135,0.949685534591,0.94375,0.959731543624,0.928571428571,0.931818181818,0.947368421053,1.0,0.925650557621,0.938775510204,1.0,0.943396226415,0.957957957958,0.954198473282,0.943661971831,0.973333333333,0.926174496644,0.940845070423,0.946022727273,0.941828254848,0.951406649616,0.946540880503,0.920634920635,0.946629213483,0.952830188679,0.955555555556,0.954128440367,0.944,0.953623188406,0.949852507375,0.94459833795,0.956790123457,0.929411764706,0.945868945869,0.9375,0.925675675676,0.947058823529,0.926056338028,0.944751381215,0.941176470588,1.0,0.933333333333,0.9375,0.943143812709,0.943342776204,0.954819277108,0.914285714286,0.937677053824,0.952218430034
PF00687,0.853146853147,0.853146853147,0.902097902098,0.846153846154,0.853146853147,0.867132867133,0.734265734266,0.734265734266,0.895104895105,0.93006993007,0.944055944056,0.944055944056,0.93006993007,0.93006993007,0.909090909091,0.909090909091,0.888111888112,0.951048951049,0.881118881119,0.832167832168,0.888111888112,0.846153846154,0.853146853147,0.916083916084,0.916083916084,0.923076923077,0.909090909091,0.846153846154,0.839160839161,0.776223776224,0.86013986014,0.853146853147,0.825174825175,0.916083916084,0.895104895105,0.93006993007,0.825174825175,1.0,0.909090909091,1.0,0.783216783217,0.86013986014,0.846153846154,0.881118881119,0.909090909091,0.874125874126,0.881118881119,0.503496503497,0.909090909091,0.895104895105,0.79020979021,0.832167832168,0.289855072464,0.888111888112,0.811188811189,0.300699300699,0.825174825175,0.839160839161,0.78125,0.79020979021,0.916083916084,0.853146853147,0.909090909091,0.755244755245,0.832167832168,0.868852459016,0.622377622378,0.825174825175,0.944055944056,0.0,0.440559440559,0.776223776224,0.846153846154,0.762237762238,0.457831325301,0.853146853147,0.755244755245,0.916083916084,0.713286713287,0.888111888112,0.51048951049,0.804195804196,0.769230769231,0.538461538462,0.86013986014,0.846153846154,0.0,0.315068493151,0.867132867133,0.881118881119,0.454545454545,0.461538461538,0.762237762238,0.895104895105,0.783216783217,0.973684210526,0.0,0.524475524476,0.825174825175,0.857142857143,0.783216783217,0.797202797203,0.685314685315,0.804195804196,0.895104895105,0.475524475524,0.839160839161,0.832167832168,0.951048951049,0.944055944056,0.608391608392,0.832167832168,0.825174825175,0.762237762238,0.762237762238,0.769230769231,0.912,0.818181818182,0.804195804196,0.86013986014,0.769230769231,0.755244755245,0.797202797203,0.811188811189,0.832167832168,0.853146853147,0.769230769231,0.846153846154,0.235294117647,0.666666666667,0.783216783217,0.797202797203,0.741258741259,0.846153846154,0.776223776224,0.866666666667,0.888111888112,0.776223776224
PF00707,0.86,0.841698841699,0.874285714286,0.871428571429,0.854227405248,0.885714285714,0.853372434018,0.844311377246,0.92,0.957142857143,0.957142857143,0.957142857143,0.945714285714,0.948571428571,0.911428571429,0.931428571429,0.885714285714,0.88,0.868571428571,0.86,0.894285714286,0.862857142857,0.891428571429,0.914285714286,0.928571428571,0.9,0.925714285714,0.882857142857,0.877142857143,0.973913043478,0.850152905199,0.844512195122,0.854285714286,0.897142857143,0.9,0.855029585799,0.847953216374,0.785714285714,0.931428571429,0.783216783217,1.0,0.885714285714,0.88,0.842948717949,0.891428571429,0.86,0.857142857143,0.88,0.834285714286,0.891428571429,0.865269461078,0.854285714286,0.884057971014,0.897142857143,0.868194842407,0.867256637168,0.848571428571,0.853731343284,0.84375,0.858823529412,0.905714285714,0.871428571429,0.897142857143,0.871382636656,0.857142857143,0.786885245902,0.863354037267,0.844311377246,0.948571428571,1.0,0.894039735099,0.989830508475,0.846376811594,0.951367781155,0.867469879518,0.847507331378,0.87537993921,0.888571428571,0.845637583893,0.885714285714,0.867647058824,0.831831831832,0.862416107383,0.792682926829,0.862857142857,0.843930635838,1.0,0.890410958904,0.885714285714,0.894285714286,0.842767295597,0.85,0.89932885906,0.83850931677,0.857954545455,0.763157894737,1.0,0.862453531599,0.857142857143,0.5,0.841509433962,0.861861861862,0.854961832061,0.838028169014,0.894285714286,0.859060402685,0.871428571429,0.857142857143,0.877142857143,0.934285714286,0.861635220126,0.845238095238,0.857142857143,0.858490566038,0.857142857143,0.85626911315,0.832,0.849275362319,0.846607669617,0.868571428571,0.845679012346,0.997058823529,0.86,0.822916666667,0.824324324324,0.847058823529,0.852112676056,0.882857142857,0.862745098039,0.333333333333,0.851515151515,0.85119047619,0.859531772575,0.857142857143,0.852409638554,0.819047619048,0.86,0.870307167235
PF00712,0.884831460674,0.876447876448,0.861878453039,0.890756302521,0.889212827988,0.876033057851,0.888563049853,0.892215568862,0.911845730028,0.969696969697,0.964187327824,0.96694214876,0.964187327824,0.96694214876,0.920110192837,0.942148760331,0.889807162534,0.889502762431,0.891666666667,0.886363636364,0.898071625344,0.88202247191,0.878787878788,0.917355371901,0.95041322314,0.889807162534,0.931129476584,0.875346260388,0.874301675978,0.88115942029,0.899082568807,0.896341463415,0.895774647887,0.889807162534,0.903581267218,0.884615384615,0.897660818713,0.785714285714,0.942148760331,0.86013986014,0.885714285714,1.0,0.86312849162,0.86858974359,0.953168044077,0.872928176796,0.861971830986,0.893333333333,0.859154929577,0.906336088154,0.88622754491,0.886363636364,0.811594202899,0.884297520661,0.882521489971,0.889380530973,0.866477272727,0.89552238806,0.859375,0.876470588235,0.898071625344,0.869080779944,0.895316804408,0.890675241158,0.902857142857,0.868852459016,0.894409937888,0.895209580838,0.944903581267,1.0,0.900662251656,0.881355932203,0.892753623188,0.911854103343,0.855421686747,0.870967741935,0.884498480243,0.889807162534,0.879194630872,0.8891966759,0.897058823529,0.858858858859,0.872483221477,0.884146341463,0.901408450704,0.872832369942,1.0,0.876712328767,0.997245179063,1.0,0.874213836478,0.88125,0.879194630872,0.866459627329,0.846590909091,0.868421052632,1.0,0.869888475836,0.874635568513,0.857142857143,0.867924528302,0.873873873874,0.881679389313,0.855633802817,0.898071625344,0.879194630872,0.870422535211,0.880681818182,0.8891966759,0.931129476584,0.893081761006,0.888888888889,0.898876404494,0.896226415094,0.895238095238,0.899082568807,0.896,0.898550724638,0.899705014749,0.883656509695,0.901234567901,0.888235294118,0.905982905983,0.881944444444,0.875,0.894117647059,0.887323943662,0.89226519337,0.862745098039,1.0,0.89696969697,0.872023809524,0.882943143813,0.881019830028,0.897590361446,0.866666666667,0.881019830028,0.883959044369
PF00750,0.884831460674,0.864864864865,0.885474860335,0.890756302521,0.877551020408,0.868715083799,0.879765395894,0.883233532934,0.913407821229,0.972067039106,0.960893854749,0.966480446927,0.966480446927,0.966480446927,0.921787709497,0.95530726257,0.891061452514,0.879888268156,0.868715083799,0.872159090909,0.902234636872,0.887640449438,0.891061452514,0.927374301676,0.949720670391,0.874301675978,0.941340782123,0.86312849162,0.854748603352,0.892753623188,0.880733944954,0.878048780488,0.870422535211,0.868715083799,0.91061452514,0.855029585799,0.880116959064,0.928571428571,0.95530726257,0.846153846154,0.88,0.86312849162,1.0,0.878205128205,0.879888268156,0.879888268156,0.881690140845,0.893333333333,0.850704225352,0.90782122905,0.88622754491,0.875,0.927536231884,0.874301675978,0.87106017192,0.889380530973,0.883522727273,0.886567164179,0.921875,0.858823529412,0.885474860335,0.865921787709,0.877094972067,0.906752411576,0.885714285714,0.844262295082,0.875776397516,0.883233532934,0.960893854749,1.0,0.887417218543,0.874576271186,0.88115942029,0.893617021277,0.831325301205,0.873900293255,0.896656534954,0.896648044693,0.885906040268,0.877094972067,0.882352941176,0.861861861862,0.88255033557,0.890243902439,0.876056338028,0.872832369942,1.0,0.739726027397,0.865921787709,0.874301675978,0.867924528302,0.875,0.889261744966,0.875776397516,0.863636363636,0.894736842105,1.0,0.877323420074,0.886297376093,0.642857142857,0.88679245283,0.996996996997,0.881679389313,0.859154929577,0.905027932961,0.865771812081,0.878873239437,0.886363636364,0.877094972067,0.935754189944,0.874213836478,0.873015873016,0.86797752809,0.874213836478,0.879365079365,0.877675840979,0.864,0.88115942029,0.879056047198,0.882681564246,0.882716049383,0.882352941176,0.868945868946,0.878472222222,0.871621621622,0.902941176471,0.87676056338,0.874301675978,0.892156862745,0.666666666667,0.881818181818,0.910714285714,0.876254180602,0.881019830028,0.876506024096,0.87619047619,0.869688385269,0.894197952218
PF00763,0.887820512821,0.810810810811,0.884615384615,0.884615384615,0.830128205128,0.875,0.804487179487,0.794871794872,0.900641025641,0.955128205128,0.955128205128,0.951923076923,0.948717948718,0.948717948718,0.903846153846,0.929487179487,0.878205128205,0.894230769231,0.878205128205,0.842948717949,0.903846153846,0.846153846154,0.891025641026,0.916666666667,0.935897435897,0.903846153846,0.913461538462,0.865384615385,0.855769230769,0.839743589744,0.798076923077,0.798076923077,0.858974358974,0.900641025641,0.884615384615,0.814102564103,0.826923076923,0.785714285714,0.932692307692,0.881118881119,0.842948717949,0.86858974359,0.878205128205,1.0,0.878205128205,0.858974358974,0.891025641026,0.791111111111,0.846153846154,0.907051282051,0.846153846154,0.846153846154,0.840579710145,0.884615384615,0.836538461538,0.738938053097,0.86858974359,0.826923076923,0.859375,0.814102564103,0.900641025641,0.88141025641,0.897435897436,0.774919614148,0.86858974359,0.860655737705,0.769230769231,0.826923076923,0.955128205128,0.5,0.814569536424,0.793220338983,0.836538461538,0.791666666667,0.819277108434,0.823717948718,0.820512820513,0.916666666667,0.775167785235,0.894230769231,0.761029411765,0.810897435897,0.781879194631,0.835365853659,0.862179487179,0.830128205128,0.0,0.767123287671,0.871794871795,0.88141025641,0.85534591195,0.8625,0.778523489933,0.996794871795,0.784090909091,0.921052631579,0.0,0.728624535316,0.830128205128,0.785714285714,0.769811320755,0.836538461538,0.812977099237,0.739436619718,0.900641025641,0.751677852349,0.855769230769,0.830128205128,0.887820512821,0.926282051282,0.759615384615,0.813492063492,0.855769230769,0.775641025641,0.769230769231,0.798076923077,0.896,0.833333333333,0.817307692308,0.875,0.798076923077,0.820512820513,0.852564102564,0.777777777778,0.773648648649,0.842948717949,0.820422535211,0.887820512821,0.872549019608,0.333333333333,0.810897435897,0.855769230769,0.755852842809,0.855769230769,0.810897435897,0.885714285714,0.875,0.77133105802
PF00825,0.893258426966,0.876447876448,0.883977900552,0.901960784314,0.892128279883,0.887052341598,0.894428152493,0.907185628743,0.904632152589,0.967302452316,0.961852861035,0.964577656676,0.961852861035,0.961852861035,0.91553133515,0.942779291553,0.891008174387,0.886740331492,0.905555555556,0.892045454545,0.901907356948,0.89606741573,0.885558583106,0.91825613079,0.945504087193,0.888283378747,0.934604904632,0.886426592798,0.885474860335,0.889855072464,0.902140672783,0.896341463415,0.89014084507,0.885558583106,0.904632152589,0.881656804734,0.900584795322,0.857142857143,0.942779291553,0.909090909091,0.891428571429,0.953168044077,0.879888268156,0.878205128205,1.0,0.883977900552,0.881690140845,0.911111111111,0.864788732394,0.907356948229,0.895209580838,0.892045454545,0.884057971014,0.885558583106,0.882521489971,0.893805309735,0.883522727273,0.901492537313,0.859375,0.897058823529,0.899182561308,0.871866295265,0.891008174387,0.900321543408,0.905714285714,0.909836065574,0.88198757764,0.904191616766,0.940054495913,1.0,0.900662251656,0.891525423729,0.901449275362,0.914893617021,0.927710843373,0.879765395894,0.893617021277,0.888283378747,0.88255033557,0.90027700831,0.893382352941,0.876876876877,0.889261744966,0.896341463415,0.907042253521,0.890173410405,1.0,0.890410958904,0.947945205479,0.950953678474,0.905660377358,0.90625,0.885906040268,0.875776397516,0.886363636364,0.921052631579,1.0,0.888475836431,0.889212827988,0.857142857143,0.890566037736,0.894894894895,0.900763358779,0.880281690141,0.901907356948,0.892617449664,0.881690140845,0.892045454545,0.886426592798,0.926430517711,0.883647798742,0.892857142857,0.893258426966,0.889937106918,0.888888888889,0.896024464832,0.904,0.901449275362,0.896755162242,0.886426592798,0.898148148148,0.891176470588,0.911680911681,0.888888888889,0.885135135135,0.902941176471,0.883802816901,0.889502762431,0.892156862745,0.666666666667,0.90303030303,0.886904761905,0.886287625418,0.886685552408,0.894578313253,0.92380952381,0.878186968839,0.894197952218
PF00828,0.86797752809,0.880308880309,0.883977900552,0.887955182073,0.874635568513,0.861878453039,0.870967741935,0.883233532934,0.930939226519,0.983425414365,0.966850828729,0.975138121547,0.975138121547,0.977900552486,0.936464088398,0.972375690608,0.906077348066,0.878453038674,0.897222222222,0.889204545455,0.983425414365,0.88202247191,0.953038674033,0.983425414365,0.966850828729,0.867403314917,0.980662983425,0.861495844875,0.86312849162,0.860869565217,0.88379204893,0.881097560976,0.887323943662,0.864640883978,0.917127071823,0.866863905325,0.897660818713,0.857142857143,0.972375690608,0.874125874126,0.86,0.872928176796,0.879888268156,0.858974358974,0.883977900552,1.0,0.878873239437,0.848888888889,0.864788732394,0.980662983425,0.874251497006,0.886363636364,0.884057971014,0.864640883978,0.873925501433,0.867256637168,0.880681818182,0.880597014925,0.890625,0.861764705882,0.878453038674,0.866295264624,0.872928176796,0.909967845659,0.888571428571,0.885245901639,0.875776397516,0.877245508982,0.944751381215,1.0,0.927152317881,0.84406779661,0.860869565217,0.878419452888,0.879518072289,0.879765395894,0.881458966565,0.89226519337,0.872483221477,0.872576177285,0.878676470588,0.870870870871,0.885906040268,0.908536585366,0.87323943662,0.881502890173,1.0,0.767123287671,0.875690607735,0.881215469613,0.88679245283,0.8875,0.889261744966,0.857142857143,0.892045454545,0.921052631579,1.0,0.843866171004,0.889212827988,0.857142857143,0.898113207547,0.885885885886,0.889312977099,0.901408450704,0.983425414365,0.879194630872,0.887323943662,0.872159090909,0.880886426593,0.950276243094,0.874213836478,0.880952380952,0.884831460674,0.893081761006,0.895238095238,0.896024464832,0.904,0.892753623188,0.896755162242,0.883656509695,0.901234567901,0.861764705882,0.871794871795,0.871527777778,0.861486486486,0.885294117647,0.866197183099,0.870165745856,0.833333333333,1.0,0.875757575758,0.866071428571,0.896321070234,0.889518413598,0.897590361446,0.885714285714,0.878186968839,0.907849829352
PF00829,0.867605633803,0.895752895753,0.887323943662,0.887323943662,0.874635568513,0.892957746479,0.868035190616,0.865269461078,0.912676056338,0.966197183099,0.96338028169,0.971830985915,0.954929577465,0.960563380282,0.912676056338,0.940845070423,0.898591549296,0.907042253521,0.876056338028,0.875,0.904225352113,0.856338028169,0.895774647887,0.923943661972,0.949295774648,0.901408450704,0.929577464789,0.884507042254,0.878873239437,0.872463768116,0.871559633028,0.862804878049,0.876056338028,0.895774647887,0.901408450704,0.884615384615,0.880116959064,1.0,0.940845070423,0.881118881119,0.857142857143,0.861971830986,0.881690140845,0.891025641026,0.881690140845,0.878873239437,1.0,0.888888888889,0.833802816901,0.907042253521,0.898203592814,0.877840909091,0.913043478261,0.895774647887,0.873925501433,0.889380530973,0.886363636364,0.874626865672,0.90625,0.876470588235,0.90985915493,0.864788732394,0.901408450704,0.893890675241,0.877142857143,0.844262295082,0.869565217391,0.877245508982,0.954929577465,1.0,0.907284768212,0.867796610169,0.866666666667,0.87537993921,0.831325301205,0.885630498534,0.887537993921,0.90985915493,0.875838926174,0.884507042254,0.886029411765,0.876876876877,0.94966442953,0.871951219512,0.878873239437,0.867052023121,1.0,0.917808219178,0.870422535211,0.876056338028,0.880503144654,0.88125,0.879194630872,0.878881987578,0.880681818182,0.921052631579,1.0,0.881040892193,0.880466472303,0.714285714286,0.864150943396,0.87987987988,0.881679389313,0.869718309859,0.904225352113,0.885906040268,0.856338028169,0.880681818182,0.904225352113,0.938028169014,0.877358490566,0.896825396825,0.876056338028,0.883647798742,0.885714285714,0.88379204893,0.88,0.878260869565,0.882005899705,0.89014084507,0.873456790123,0.861764705882,0.863247863248,0.854166666667,0.844594594595,0.891176470588,0.887323943662,0.887323943662,0.911764705882,0.666666666667,0.866666666667,0.875,0.876254180602,0.86402266289,0.882530120482,0.857142857143,0.878186968839,0.880546075085
PF00830,0.866666666667,0.662222222222,0.888888888889,0.888888888889,0.831111111111,0.888888888889,0.897777777778,0.871111111111,0.911111111111,0.968888888889,0.968888888889,0.968888888889,0.955555555556,0.968888888889,0.915555555556,0.942222222222,0.893333333333,0.888888888889,0.857777777778,0.866666666667,0.888888888889,0.875555555556,0.88,0.906666666667,0.946666666667,0.911111111111,0.924444444444,0.893333333333,0.897777777778,0.871111111111,0.782222222222,0.768888888889,0.871111111111,0.897777777778,0.888888888889,0.822222222222,0.848888888889,0.357142857143,0.933333333333,0.503496503497,0.88,0.893333333333,0.893333333333,0.791111111111,0.911111111111,0.848888888889,0.888888888889,1.0,0.826666666667,0.897777777778,0.862222222222,0.866666666667,0.623188405797,0.902222222222,0.84,0.635555555556,0.884444444444,0.844444444444,0.609375,0.853333333333,0.915555555556,0.884444444444,0.897777777778,0.782222222222,0.862222222222,0.467213114754,0.755555555556,0.808888888889,0.946666666667,0.5,0.64238410596,0.782222222222,0.826666666667,0.84,0.566265060241,0.804444444444,0.853333333333,0.884444444444,0.737777777778,0.888888888889,0.702222222222,0.768888888889,0.742222222222,0.548780487805,0.884444444444,0.826666666667,1.0,0.72602739726,0.897777777778,0.906666666667,0.622641509434,0.61875,0.728888888889,0.817777777778,0.454545454545,0.421052631579,1.0,0.746666666667,0.88,0.0714285714286,0.675555555556,0.857777777778,0.68,0.751111111111,0.893333333333,0.422818791946,0.924444444444,0.862222222222,0.88,0.933333333333,0.746666666667,0.644444444444,0.875555555556,0.76,0.751111111111,0.791111111111,0.536,0.853333333333,0.84,0.902222222222,0.808888888889,0.857777777778,0.875555555556,0.702222222222,0.724444444444,0.848888888889,0.737777777778,0.893333333333,0.666666666667,0.0,0.804444444444,0.862222222222,0.702222222222,0.871111111111,0.8,0.571428571429,0.88,0.728888888889
PF00831,0.850704225352,0.857142857143,0.853521126761,0.845070422535,0.830903790087,0.845070422535,0.841642228739,0.844311377246,0.92676056338,0.991549295775,0.983098591549,0.988732394366,0.988732394366,0.997183098592,0.932394366197,0.96338028169,0.887323943662,0.845070422535,0.847887323944,0.840909090909,0.901408450704,0.870422535211,0.884507042254,0.935211267606,0.977464788732,0.861971830986,0.946478873239,0.83661971831,0.828169014085,0.83768115942,0.837920489297,0.835365853659,0.842253521127,0.864788732394,0.915492957746,0.837278106509,0.847953216374,1.0,0.96338028169,0.909090909091,0.834285714286,0.859154929577,0.850704225352,0.846153846154,0.864788732394,0.864788732394,0.833802816901,0.826666666667,1.0,0.90985915493,0.829341317365,0.838068181818,0.710144927536,0.859154929577,0.822349570201,0.809734513274,0.835227272727,0.844776119403,0.9375,0.823529411765,0.870422535211,0.850704225352,0.867605633803,0.829581993569,0.842857142857,0.934426229508,0.826086956522,0.835329341317,0.938028169014,1.0,0.807947019868,0.857627118644,0.831884057971,0.844984802432,0.843373493976,0.82991202346,0.826747720365,0.881690140845,0.828859060403,0.847887323944,0.819852941176,0.846846846847,0.835570469799,0.792682926829,0.833802816901,0.838150289017,1.0,0.958904109589,0.864788732394,0.870422535211,0.823899371069,0.83125,0.842281879195,0.847826086957,0.903409090909,0.973684210526,1.0,0.7843866171,0.813411078717,0.928571428571,0.803773584906,0.834834834835,0.828244274809,0.799295774648,0.898591549296,0.865771812081,0.830985915493,0.838068181818,0.839436619718,0.949295774648,0.827044025157,0.857142857143,0.847887323944,0.864779874214,0.863492063492,0.847094801223,0.936,0.846376811594,0.852507374631,0.859154929577,0.848765432099,0.826470588235,0.831908831909,0.868055555556,0.851351351351,0.829411764706,0.834507042254,0.867605633803,0.686274509804,0.666666666667,0.827272727273,0.824404761905,0.849498327759,0.835694050992,0.846385542169,0.92380952381,0.838526912181,0.853242320819
PF00861,0.907303370787,0.895752895753,0.908839779006,0.918767507003,0.906705539359,0.892561983471,0.909090909091,0.916167664671,0.928381962865,0.986737400531,0.973474801061,0.978779840849,0.981432360743,0.984084880637,0.931034482759,0.981432360743,0.920980926431,0.906077348066,0.925,0.917613636364,0.984,0.912921348315,0.956873315364,0.994694960212,0.968169761273,0.883783783784,0.992042440318,0.894736842105,0.896648044693,0.892753623188,0.917431192661,0.914634146341,0.918309859155,0.888283378747,0.912234042553,0.902366863905,0.923976608187,1.0,0.981432360743,0.895104895105,0.891428571429,0.906336088154,0.90782122905,0.907051282051,0.907356948229,0.980662983425,0.907042253521,0.897777777778,0.90985915493,1.0,0.913173652695,0.914772727273,0.95652173913,0.888283378747,0.899713467049,0.920353982301,0.90625,0.913432835821,0.890625,0.9,0.889784946237,0.894150417827,0.889189189189,0.91961414791,0.92,0.893442622951,0.909937888199,0.913173652695,0.941644562334,1.0,0.940397350993,0.881355932203,0.895652173913,0.908814589666,0.963855421687,0.909090909091,0.917933130699,0.910810810811,0.91610738255,0.91135734072,0.915441176471,0.903903903904,0.902684563758,0.957317073171,0.895774647887,0.913294797688,1.0,0.904109589041,0.904109589041,0.897297297297,0.937106918239,0.9375,0.91610738255,0.903726708075,0.892045454545,0.947368421053,1.0,0.881040892193,0.918367346939,0.857142857143,0.91320754717,0.90990990991,0.93893129771,0.922535211268,0.986666666667,0.892617449664,0.904225352113,0.903409090909,0.908587257618,0.946949602122,0.908805031447,0.900793650794,0.915730337079,0.924528301887,0.926984126984,0.926605504587,0.92,0.921739130435,0.923303834808,0.916897506925,0.925925925926,0.888235294118,0.905982905983,0.916666666667,0.902027027027,0.9,0.897887323944,0.903314917127,0.93137254902,1.0,0.909090909091,0.895833333333,0.916387959866,0.923512747875,0.927710843373,0.904761904762,0.912181303116,0.918088737201
PF00886,0.907185628743,0.810810810811,0.877245508982,0.889221556886,0.844311377246,0.895209580838,0.823353293413,0.814371257485,0.919161676647,0.973053892216,0.964071856287,0.967065868263,0.964071856287,0.97005988024,0.922155688623,0.949101796407,0.889221556886,0.90119760479,0.889221556886,0.865269461078,0.907185628743,0.865269461078,0.895209580838,0.928143712575,0.955089820359,0.904191616766,0.940119760479,0.892215568862,0.892215568862,0.853293413174,0.850152905199,0.853658536585,0.874251497006,0.90119760479,0.904191616766,0.844311377246,0.844311377246,0.785714285714,0.949101796407,0.79020979021,0.865269461078,0.88622754491,0.88622754491,0.846153846154,0.895209580838,0.874251497006,0.898203592814,0.862222222222,0.829341317365,0.913173652695,1.0,0.874251497006,0.898550724638,0.907185628743,0.865269461078,0.840707964602,0.853293413174,0.850299401198,0.828125,0.844311377246,0.916167664671,0.883233532934,0.904191616766,0.83922829582,0.892215568862,0.762295081967,0.819875776398,0.814371257485,0.955089820359,1.0,0.860927152318,0.827118644068,0.844311377246,0.841945288754,0.807228915663,0.853293413174,0.920972644377,0.904191616766,0.842281879195,0.877245508982,0.860294117647,0.810810810811,0.832214765101,0.841463414634,0.868263473054,0.835329341317,1.0,0.808219178082,0.892215568862,0.898203592814,0.867924528302,0.8625,0.822147651007,0.83850931677,0.846590909091,0.842105263158,1.0,0.828996282528,0.847305389222,0.642857142857,0.837735849057,0.837837837838,0.854961832061,0.806338028169,0.904191616766,0.818791946309,0.859281437126,0.850299401198,0.898203592814,0.940119760479,0.827044025157,0.813492063492,0.877245508982,0.823899371069,0.822222222222,0.831804281346,0.8,0.853293413174,0.835329341317,0.88622754491,0.83024691358,0.850299401198,0.865269461078,0.802083333333,0.800675675676,0.847305389222,0.823943661972,0.868263473054,0.882352941176,0.333333333333,0.812121212121,0.850299401198,0.80602006689,0.85628742515,0.828313253012,0.8,0.877245508982,0.829351535836
