1,15
0,15
0,15
0,15
0,15
0,15
1,15
0,15
8,15
6,15
0,1
10,35
0,1
31,35
6,15
1,15
2,15
3,15
2,15
2,15
2,15
6,15
2,35
6,15
9,15
0,15
31,35
3,5
28,35
12,15
31,35
31,35
28,35
12,15
12,15
12,15
12,15
31,35
12,15
12,15
31,35
31,35
28,35
28,35
3,15
12,15
19,35
12,15
31,35
12,15
31,35
0,5
0,5
0,5
2,5
0,15
6,15
0,5
0,5
6,15
6,15
12,15
0,15
6,15
6,15
2,5
1,5
3,5
6,15
6,15
1,35
1,35
1,35
1,35
9,35
7,35
6,15
1,35
1,35
2,35
1,5
4,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
2,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
2,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
0,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
2,5
6,15
6,15
6,15
6,15
3,15
6,15
4,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
2,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
15,35
15,35
0,5
0,1
0,1
0,35
0,15
17,35
22,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
3,5
4,15
0,1
1,15
2,5
0,5
11,15
5,15
5,15
0,1
11,15
5,15
2,15
0,1
0,5
3,5
0,1
0,1
3,15
0,1
0,5
12,15
0,1
1,1
0,1
0,1
12,15
0,1
0,5
2,5
0,5
6,15
0,1
12,15
0,1
0,1
2,5
0,15
0,1
4,5
5,15
6,15
1,1
5,15
0,1
0,1
1,15
5,15
0,1
2,5
12,15
0,15
0,15
0,1
12,15
3,15
0,1
5,15
0,5
0,1
0,5
0,1
5,5
1,5
1,1
0,1
12,15
1,15
3,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
0,5
1,15
0,15
1,15
1,15
0,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
3,15
1,15
3,15
1,15
0,15
3,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
0,15
1,15
1,15
0,15
9,15
0,15
3,15
0,1
1,5
0,1
12,15
12,15
0,1
0,1
6,15
0,5
0,5
0,5
0,5
0,5
0,5
0,1
2,5
0,5
0,15
0,15
0,15
0,5
0,5
0,5
0,1
0,1
0,1
6,15
0,1
0,5
0,1
0,5
0,15
0,5
0,5
1,15
12,15
3,15
2,5
1,15
2,15
3,15
0,15
0,5
2,5
3,15
1,5
12,15
0,1
2,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
3,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
2,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
5,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
5,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
12,15
0,5
1,5
0,1
0,1
0,1
0,5
0,1
0,15
0,1
0,1
0,1
1,5
15,15
0,1
0,1
0,15
5,15
0,15
1,15
5,15
10,15
10,15
10,15
10,15
6,15
6,15
6,15
0,15
5,15
0,15
5,15
0,1
1,5
0,15
0,1
6,15
6,15
0,15
6,15
6,15
0,5
3,5
6,15
6,15
0,5
6,15
6,15
6,15
0,5
5,5
6,15
0,5
6,15
6,15
3,15
0,1
6,15
6,15
6,15
6,15
6,15
6,15
0,5
6,15
6,15
0,15
0,1
0,1
0,5
1,15
1,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
2,5
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
1,15
0,15
0,15
0,15
0,15
0,15
0,1
1,5
1,5
2,5
5,5
1,1
3,5
2,5
2,5
0,15
0,15
5,15
2,15
0,1
0,5
0,1
0,15
0,1
0,1
0,5
0,1
1,1
0,5
0,5
0,5
0,5
1,5
0,5
1,1
0,5
5,5
0,5
0,1
0,1
0,1
0,5
1,1
0,1
0,1
0,1
0,1
0,5
0,5
0,5
0,1
0,1
0,1
2,5
0,1
1,1
2,5
1,5
0,5
0,5
0,5
0,5
0,5
1,5
0,5
0,5
0,5
0,5
0,5
0,5
0,5
0,5
0,5
0,5
0,5
0,5
0,5
0,5
0,5
0,5
0,5
0,1
0,1
0,1
0,1
0,5
0,1
0,1
2,5
0,1
0,1
0,5
0,1
0,1
1,5
0,1
0,1
0,5
0,1
0,5
0,5
0,5
2,5
0,1
0,1
0,1
0,1
0,5
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
3,5
0,5
0,5
0,1
0,1
0,5
0,1
0,1
3,5
0,5
1,5
1,5
0,1
0,1
0,5
0,1
0,5
0,1
0,1
0,5
0,1
1,1
0,1
2,5
0,1
2,5
0,5
1,1
0,5
0,5
2,5
0,1
0,1
0,1
0,1
0,1
0,5
0,5
0,1
0,1
0,1
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
0,5
1,1
0,1
0,1
0,1
0,1
1,5
0,1
0,1
0,1
0,1
0,1
0,5
0,1
0,5
1,5
1,5
0,1
0,1
1,1
0,5
0,1
0,5
0,5
0,5
0,5
0,5
0,5
0,5
0,5
0,5
0,5
0,5
0,5
0,5
0,5
1,1
0,1
0,1
0,1
0,5
0,5
0,5
0,1
1,5
0,5
0,5
0,5
0,1
0,5
0,1
0,5
0,5
1,5
1,5
0,1
0,5
0,5
0,5
1,1
0,1
0,1
0,1
2,5
0,1
0,5
0,1
0,1
0,1
2,5
2,5
1,5
0,1
0,1
1,1
0,5
0,1
0,1
0,5
0,5
0,5
1,1
1,5
1,5
1,5
1,5
1,5
1,5
0,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
1,1
0,1
1,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
1,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
1,1
