rifle_mag_GWF2_40_12,MAG
kantor_mag_RAAC4,MAG
rifle_mag_GWA1_48_11,MAG
rifle_mag_GWC1_42_11,MAG
rifle_mag_GWB1_47_6b,MAG
rifle_mag_GWC1_42_21,MAG
rifle_mag_GWC1_43_11b,MAG
rifle_mag_GWA1_44_13,MAG
rifle_mag_GWA1_47_11,MAG
rifle_mag_GWA1_40_8,MAG
rifle_mag_GWB1_43_8b,MAG
rifle_mag_GWE2_40_8,MAG
alinen_sag_M21,SAG
deepbio_1_mag_05,MAG
rifle_mag_GWE1_40_10,MAG
rifle_mag_GWA1_47_6,MAG
Candidate_division_TM7_GTL1,nan
rifle_mag_GWC2_36_17,MAG
rifle_mag_GWC2_42_20,MAG
rifle_mag_GWA2_53_7,MAG
rifle_mag_GWF2_41_430,MAG
rifle_mag_GWA1_44_9,MAG
rifle_mag_GWA1_43_15,MAG
rifle_mag_GWB1_50_10,MAG
rifle_mag_GWA2_38_27,MAG
rifle_mag_GWD2_38_12,MAG
rifle_mag_GWB1_57_6,MAG
rifle_mag_GWB1_49_12,MAG
rifle_mag_GWB1_41_12,MAG
rifle_mag_GWA2_43_66,MAG
rifle_mag_GWF2_38_8,MAG
troutbog_mag_00606,MAG
rifle_mag_GWC2_39_11,MAG
rifle_mag_GWA2_44_13b,MAG
rifle_mag_GWE2_36_115,MAG
rifle_mag_GWA1_49_26,MAG
rifle_mag_GWC1_43_10,MAG
rifle_mag_GWA2_46_17,MAG
rifle_mag_GWE1_32_28,MAG
rifle_mag_GWB1_44_12,MAG
troutbog_mag_00137,MAG
rifle_mag_GWF2_30_133,MAG
rifle_mag_GWA1_59_11,MAG
rifle_mag_GWA2_50_10,MAG
rifle_mag_GWC2_42_11,MAG
rifle_mag_GWC1_46_13,MAG
rifle_mag_GWF2_43_8,MAG
rifle_mag_GWF1_44_4,MAG
rifle_mag_GWF1_45_5,MAG
rifle_mag_GWC1_43_11,MAG
rifle_mag_GWE2_43_12,MAG
rifle_mag_GWA1_43_17,MAG
rifle_mag_GWD1_38_16,MAG
rifle_mag_GWF2_35_66,MAG
troutbog_mag_00308,MAG
rifle_mag_GWB1_52_6,MAG
rifle_mag_GWA2_47_12,MAG
rifle_mag_GWA2_47_8,MAG
rifle_mag_GWF1_42_40,MAG
rifle_mag_GWD1_40_9,MAG
rifle_mag_GWF2_43_24,MAG
rifle_mag_GWB1_43_20,MAG
rifle_mag_GWC2_35_28,MAG
rifle_mag_GWA2_40_14,MAG
rifle_mag_GWB1_42_9,MAG
alinen_sag_K14,SAG
rifle_mag_GWB1_46_27,MAG
rifle_mag_GWF1_40_5,MAG
fuchskuhle_sag_N09,SAG
troutbog_mag_00246,MAG
rifle_mag_GWD2_38_7,MAG
rifle_mag_GWA2_33_14,MAG
rifle_mag_GWE2_37_8,MAG
rifle_mag_GWF1_41_10,MAG
troutbog_mag_00615,MAG
rifle_mag_GWF2_42_22,MAG
rifle_mag_GWC2_41_9,MAG
rifle_mag_GWB1_43_19,MAG
rifle_mag_GWC2_49_12,MAG
wrighton_mag_ACD66,SAG
rifle_mag_GWB1_43_8,MAG
rifle_mag_GWA1_36_15,MAG
rifle_mag_GWF2_46_32,MAG
rifle_mag_GWB1_44_7,MAG
rifle_mag_GWF2_52_12,MAG
rifle_mag_GWA2_39_41,MAG
deepbio_1_mag_15,MAG
rifle_mag_GWF1_44_227,MAG
rifle_mag_GWB1_54_7,MAG
rifle_mag_GWE2_38_18,MAG
rifle_mag_GWC1_51_35,MAG
rifle_mag_GWA2_40_9,MAG
rifle_mag_GWB2_40_8,MAG
rifle_mag_GWC1_35_21,MAG
rifle_mag_GWF2_43_596,MAG
rifle_mag_GWB1_45_9,MAG
rifle_mag_GWA1_54_10,MAG
rifle_mag_GWB1_40_5,MAG
rifle_mag_GWA2_49_16,MAG
rifle_mag_GWC2_43_27,MAG
troutbog_mag_00910,MAG
rifle_mag_GWD1_43_18,MAG
rifle_mag_GWB1_41_6,MAG
rifle_mag_GWA1_48_11b,MAG
rifle_mag_GWF2_41_8,MAG
rifle_mag_GWC2_43_8,MAG
rifle_mag_GWE1_43_8,MAG
rifle_mag_GWC2_35_35,MAG
rifle_mag_GWF2_40_31,MAG
rifle_mag_GWA1_37_20,MAG
rifle_mag_GWA2_41_10,MAG
rifle_mag_GWA2_49_19,MAG
rifle_mag_GWA2_45_21,MAG
